organ,source,target,source_type,target_type
placenta,ASCTB-TEMP:chorionic-ectoderm-from-chorionic-plate-$$16797,CL:0008036$$16798,AS,CT
placenta,UBERON:8600039$$16799,CL:3000001$$16800,AS,CT
placenta,UBERON:8600039$$16801,CL:0002558$$16802,AS,CT
placenta,UBERON:8600041$$16803,CL:2000062$$16804,AS,CT
placenta,UBERON:8600041$$16805,CL:0000669$$16806,AS,CT
placenta,UBERON:8600030,ASCTB-TEMP:chorionic-ectoderm-from-chorionic-plate-$$16807,AS,AS
placenta,UBERON:8600030,ASCTB-TEMP:chorionic-ectoderm-from-chorionic-plate-$$16809,AS,AS
placenta,UBERON:8600030,ASCTB-TEMP:chorionic-ectoderm-from-chorionic-plate-$$16811,AS,AS
placenta,UBERON:8600030,UBERON:8600039$$16813,AS,AS
placenta,UBERON:8600030,UBERON:8600039$$16815,AS,AS
placenta,UBERON:8600030,UBERON:8600041$$16817,AS,AS
placenta,UBERON:8600030,UBERON:8600041$$16819,AS,AS
placenta,ASCTB-TEMP:chorionic-ectoderm-from-chorionic-plate-$$16807,CL:0000523$$16808,AS,CT
placenta,ASCTB-TEMP:chorionic-ectoderm-from-chorionic-plate-$$16809,CL:0000525$$16810,AS,CT
placenta,ASCTB-TEMP:chorionic-ectoderm-from-chorionic-plate-$$16811,CL:0008036$$16812,AS,CT
placenta,UBERON:8600039$$16813,CL:3000001$$16814,AS,CT
placenta,UBERON:8600039$$16815,CL:0002558$$16816,AS,CT
placenta,UBERON:8600041$$16817,CL:2000062$$16818,AS,CT
placenta,UBERON:8600041$$16819,CL:0000669$$16820,AS,CT
placenta,UBERON:0001295$$16821,UBERON:0002451$$16822,AS,AS
placenta,UBERON:0002451$$16822,CL:0009084$$16823,AS,CT
placenta,UBERON:0001295$$16824,UBERON:0002337$$16825,AS,AS
placenta,UBERON:0002337$$16825,CL:0002255$$16826,AS,CT
placenta,UBERON:0001295$$16827,UBERON:0002337$$16828,AS,AS
placenta,UBERON:0002337$$16828,CL:0002343$$16829,AS,CT
placenta,UBERON:0001295$$16830,UBERON:0002337$$16831,AS,AS
placenta,UBERON:0002337$$16831,CL:4033064$$16832,AS,CT
placenta,UBERON:0001295$$16833,UBERON:0002337$$16834,AS,AS
placenta,UBERON:0002337$$16834,CL:0000815$$16835,AS,CT
placenta,UBERON:0001295$$16836,UBERON:0002337$$16837,AS,AS
placenta,UBERON:0002337$$16837,CL:0000910$$16838,AS,CT
placenta,UBERON:0001295$$16839,UBERON:0002337$$16840,AS,AS
placenta,UBERON:0002337$$16840,CL:0000236$$16841,AS,CT
placenta,UBERON:0001295$$16842,UBERON:0015172$$16843,AS,AS
placenta,UBERON:0015172$$16843,CL:2000091$$16844,AS,CT
placenta,UBERON:0001295$$16845,UBERON:0015172$$16846,AS,AS
placenta,UBERON:0015172$$16846,CL:4033063$$16847,AS,CT
placenta,UBERON:0001295$$16848,UBERON:8600042$$16849,AS,AS
placenta,UBERON:8600042$$16849,CL:0002138$$16850,AS,CT
prostate,UBERON:0002367,UBERON:0000428,AS,AS
prostate,UBERON:0002367,UBERON:0004184,AS,AS
prostate,UBERON:0002367,UBERON:0004537,AS,AS
prostate,UBERON:0002367,UBERON:0004536$$16862,AS,AS
prostate,UBERON:0002367,UBERON:0007798,AS,AS
prostate,UBERON:0002367,UBERON:0001335,AS,AS
prostate,UBERON:0000428,UBERON:0004179,AS,AS
prostate,UBERON:0000428,CL:0017002,AS,CT
prostate,UBERON:0000428,CL:0005006,AS,CT
prostate,UBERON:0004179,CL:0002340,AS,CT
prostate,UBERON:0004179,CL:0002341,AS,CT
prostate,CL:0005006,ASCTB-TEMP:ionocyte-epithelia,CT,CT
prostate,UBERON:0004184,UBERON:0004243,AS,AS
prostate,UBERON:0004184,CL:1000301,AS,CT
prostate,UBERON:0004184,CL:1000299,AS,CT
prostate,UBERON:0004243,CL:1000487,AS,CT
prostate,UBERON:0004537,UBERON:0001981$$16851,AS,AS
prostate,UBERON:0004537,UBERON:0001981$$16854,AS,AS
prostate,UBERON:0004537,UBERON:0001981$$16858,AS,AS
prostate,UBERON:0001981$$16851,UBERON:0004638,AS,AS
prostate,UBERON:0004638,CL:0000071$$16852,AS,CT
prostate,CL:0000071$$16852,CL:1000413$$16853,CT,CT
prostate,UBERON:0001981$$16854,UBERON:0004638$$16855,AS,AS
prostate,UBERON:0004638$$16855,CL:0000071$$16856,AS,CT
prostate,CL:0000071$$16856,CL:0002144$$16857,CT,CT
prostate,UBERON:0001981$$16858,UBERON:0004638$$16859,AS,AS
prostate,UBERON:0004638$$16859,CL:0000071$$16860,AS,CT
prostate,CL:0000071$$16860,CL:0002543$$16861,CT,CT
prostate,UBERON:0004536$$16862,UBERON:0001473$$16863,AS,AS
prostate,UBERON:0001473$$16863,CL:0002138$$16864,AS,CT
prostate,CL:0002138$$16864,CL:0009115,CT,CT
prostate,UBERON:0007798,UBERON:0001981$$16865,AS,AS
prostate,UBERON:0007798,UBERON:0001981$$16867,AS,AS
prostate,UBERON:0001981$$16865,UBERON:0004237,AS,AS
prostate,UBERON:0004237,CL:0000359$$16866,AS,CT
prostate,UBERON:0001981$$16867,CL:0000669$$16868,AS,CT
prostate,UBERON:0001335,CL:1000486,AS,CT
prostate,UBERON:0001335,CL:4032000,AS,CT
prostate,UBERON:0001335,CL:0017011,AS,CT
prostate,CL:1000486,ASCTB-TEMP:basal-cell-of-prostatic-urethra,CT,CT
skeleton,UBERON:0004288,CL:0001035,AS,CT
skeleton,UBERON:0004288,UBERON:0002091,AS,AS
skeleton,UBERON:0004288,UBERON:0005944,AS,AS
skeleton,UBERON:0002091,CL:0001035$$16869,AS,CT
skeleton,UBERON:0002091,UBERON:0003460,AS,AS
skeleton,UBERON:0002091,UBERON:0005893,AS,AS
skeleton,UBERON:0003460,CL:0001035$$16870,AS,CT
skeleton,UBERON:0003460,ASCTB-TEMP:free-part-of-arm-bone,AS,AS
skeleton,UBERON:0003460,UBERON:0005897,AS,AS
skeleton,UBERON:0003460,UBERON:0007829,AS,AS
skeleton,ASCTB-TEMP:free-part-of-arm-bone,CL:0001035$$16871,AS,CT
skeleton,ASCTB-TEMP:free-part-of-arm-bone,UBERON:0000976,AS,AS
skeleton,ASCTB-TEMP:free-part-of-arm-bone,UBERON:0001423,AS,AS
skeleton,ASCTB-TEMP:free-part-of-arm-bone,UBERON:0001424,AS,AS
skeleton,UBERON:0000976,CL:0001035$$16872,AS,CT
skeleton,UBERON:0000976,FMA:23356,AS,AS
skeleton,UBERON:0000976,UBERON:0010853,AS,AS
skeleton,UBERON:0000976,ASCTB-TEMP:coronoid-fossa-of-humerus,AS,AS
skeleton,UBERON:0000976,FMA:23418,AS,AS
skeleton,UBERON:0000976,FMA:23390,AS,AS
skeleton,UBERON:0000976,FMA:13304,AS,AS
skeleton,UBERON:0000976,FMA:23396,AS,AS
skeleton,UBERON:0000976,FMA:23442,AS,AS
skeleton,UBERON:0000976,FMA:23436,AS,AS
skeleton,UBERON:0000976,UBERON:0011188,AS,AS
skeleton,UBERON:0000976,FMA:23441,AS,AS
skeleton,UBERON:0000976,FMA:23435,AS,AS
skeleton,UBERON:0000976,ASCTB-TEMP:olecranon-fossa-of-humerus,AS,AS
skeleton,UBERON:0000976,ASCTB-TEMP:radial-fossa-of-humerus,AS,AS
skeleton,UBERON:0000976,ASCTB-TEMP:radial-groove-of-humerus,AS,AS
skeleton,UBERON:0000976,FMA:13305,AS,AS
skeleton,UBERON:0000976,FMA:23359,AS,AS
skeleton,UBERON:0000976,UBERON:0000144,AS,AS
skeleton,FMA:23356,CL:0001035$$16873,AS,CT
skeleton,UBERON:0010853,CL:0001035$$16874,AS,CT
skeleton,ASCTB-TEMP:coronoid-fossa-of-humerus,CL:0001035$$16875,AS,CT
skeleton,FMA:23418,CL:0001035$$16876,AS,CT
skeleton,FMA:23390,CL:0001035$$16877,AS,CT
skeleton,FMA:13304,CL:0001035$$16878,AS,CT
skeleton,FMA:23396,CL:0001035$$16879,AS,CT
skeleton,FMA:23442,CL:0001035$$16880,AS,CT
skeleton,FMA:23436,CL:0001035$$16881,AS,CT
skeleton,UBERON:0011188,CL:0001035$$16882,AS,CT
skeleton,FMA:23441,CL:0001035$$16883,AS,CT
skeleton,FMA:23435,CL:0001035$$16884,AS,CT
skeleton,ASCTB-TEMP:olecranon-fossa-of-humerus,CL:0001035$$16885,AS,CT
skeleton,ASCTB-TEMP:radial-fossa-of-humerus,CL:0001035$$16886,AS,CT
skeleton,ASCTB-TEMP:radial-groove-of-humerus,CL:0001035$$16887,AS,CT
skeleton,FMA:13305,CL:0001035$$16888,AS,CT
skeleton,FMA:23359,CL:0001035$$16889,AS,CT
skeleton,UBERON:0000144,CL:0001035$$16890,AS,CT
skeleton,UBERON:0001423,CL:0001035$$16891,AS,CT
skeleton,UBERON:0001423,ASCTB-TEMP:head-of-radius-of-radius,AS,AS
skeleton,UBERON:0001423,FMA:39682,AS,AS
skeleton,UBERON:0001423,ASCTB-TEMP:neck-of-radius-of-radius,AS,AS
skeleton,UBERON:0001423,ASCTB-TEMP:radial-tuberosity-of-radius,AS,AS
skeleton,UBERON:0001423,ASCTB-TEMP:shaft-of-radius-of-radius,AS,AS
skeleton,UBERON:0001423,FMA:23524,AS,AS
skeleton,UBERON:0001423,FMA:23530,AS,AS
skeleton,ASCTB-TEMP:head-of-radius-of-radius,CL:0001035$$16892,AS,CT
skeleton,FMA:39682,CL:0001035$$16893,AS,CT
skeleton,ASCTB-TEMP:neck-of-radius-of-radius,CL:0001035$$16894,AS,CT
skeleton,ASCTB-TEMP:radial-tuberosity-of-radius,CL:0001035$$16895,AS,CT
skeleton,ASCTB-TEMP:shaft-of-radius-of-radius,CL:0001035$$16896,AS,CT
skeleton,FMA:23524,CL:0001035$$16897,AS,CT
skeleton,FMA:23530,CL:0001035$$16898,AS,CT
skeleton,UBERON:0001424,CL:0001035$$16899,AS,CT
skeleton,UBERON:0001424,UBERON:0010994,AS,AS
skeleton,UBERON:0001424,ASCTB-TEMP:head-of-ulna-of-ulna,AS,AS
skeleton,UBERON:0001424,FMA:39685,AS,AS
skeleton,UBERON:0001424,ASCTB-TEMP:olecranon-of-ulna,AS,AS
skeleton,UBERON:0001424,FMA:23618,AS,AS
skeleton,UBERON:0001424,ASCTB-TEMP:shaft-of-ulna-of-ulna,AS,AS
skeleton,UBERON:0001424,UBERON:0011575,AS,AS
skeleton,UBERON:0001424,FMA:23626,AS,AS
skeleton,UBERON:0001424,ASCTB-TEMP:supinator-fossa-of-ulna,AS,AS
skeleton,UBERON:0001424,ASCTB-TEMP:trochlear-notch-of-ulna,AS,AS
skeleton,UBERON:0001424,ASCTB-TEMP:ulnar-tuberosity-of-ulna,AS,AS
skeleton,UBERON:0010994,CL:0001035$$16900,AS,CT
skeleton,ASCTB-TEMP:head-of-ulna-of-ulna,CL:0001035$$16901,AS,CT
skeleton,FMA:39685,CL:0001035$$16902,AS,CT
skeleton,ASCTB-TEMP:olecranon-of-ulna,CL:0001035$$16903,AS,CT
skeleton,FMA:23618,CL:0001035$$16904,AS,CT
skeleton,ASCTB-TEMP:shaft-of-ulna-of-ulna,CL:0001035$$16905,AS,CT
skeleton,UBERON:0011575,CL:0001035$$16906,AS,CT
skeleton,FMA:23626,CL:0001035$$16907,AS,CT
skeleton,ASCTB-TEMP:supinator-fossa-of-ulna,CL:0001035$$16908,AS,CT
skeleton,ASCTB-TEMP:trochlear-notch-of-ulna,CL:0001035$$16909,AS,CT
skeleton,ASCTB-TEMP:ulnar-tuberosity-of-ulna,CL:0001035$$16910,AS,CT
skeleton,UBERON:0005897,CL:0001035$$16911,AS,CT
skeleton,UBERON:0005897,UBERON:0001430,AS,AS
skeleton,UBERON:0005897,UBERON:0001431,AS,AS
skeleton,UBERON:0005897,UBERON:0001432,AS,AS
skeleton,UBERON:0005897,UBERON:0001433,AS,AS
skeleton,UBERON:0005897,UBERON:0004337,AS,AS
skeleton,UBERON:0005897,UBERON:0004311,AS,AS
skeleton,UBERON:0005897,UBERON:0004312,AS,AS
skeleton,UBERON:0005897,UBERON:0004313,AS,AS
skeleton,UBERON:0005897,UBERON:0004314,AS,AS
skeleton,UBERON:0005897,UBERON:0001428,AS,AS
skeleton,UBERON:0005897,UBERON:0003645,AS,AS
skeleton,UBERON:0005897,UBERON:0003646,AS,AS
skeleton,UBERON:0005897,UBERON:0003647,AS,AS
skeleton,UBERON:0005897,UBERON:0003648,AS,AS
skeleton,UBERON:0005897,UBERON:0003649,AS,AS
skeleton,UBERON:0005897,UBERON:0004320,AS,AS
skeleton,UBERON:0005897,UBERON:0004321,AS,AS
skeleton,UBERON:0005897,UBERON:0004322,AS,AS
skeleton,UBERON:0005897,UBERON:0004323,AS,AS
skeleton,UBERON:0005897,UBERON:0001429,AS,AS
skeleton,UBERON:0005897,UBERON:0004338,AS,AS
skeleton,UBERON:0005897,UBERON:0004328,AS,AS
skeleton,UBERON:0005897,UBERON:0004329,AS,AS
skeleton,UBERON:0005897,UBERON:0004330,AS,AS
skeleton,UBERON:0005897,UBERON:0004331,AS,AS
skeleton,UBERON:0005897,UBERON:0001427,AS,AS
skeleton,UBERON:0005897,UBERON:0002445,AS,AS
skeleton,UBERON:0001430,CL:0001035$$16912,AS,CT
skeleton,UBERON:0001431,CL:0001035$$16913,AS,CT
skeleton,UBERON:0001432,CL:0001035$$16914,AS,CT
skeleton,UBERON:0001433,CL:0001035$$16915,AS,CT
skeleton,UBERON:0001433,FMA:39978,AS,AS
skeleton,FMA:39978,CL:0001035$$16916,AS,CT
skeleton,UBERON:0004337,CL:0001035$$16917,AS,CT
skeleton,UBERON:0004337,ASCTB-TEMP:base-of-first-distal-phalanx-of-hand,AS,AS
skeleton,UBERON:0004337,FMA:37609,AS,AS
skeleton,UBERON:0004337,ASCTB-TEMP:shaft-of-first-distal-phalanx-of-hand,AS,AS
skeleton,UBERON:0004337,ASCTB-TEMP:tuberosity-of-first-distal-phalanx-of-hand,AS,AS
skeleton,ASCTB-TEMP:base-of-first-distal-phalanx-of-hand,CL:0001035$$16918,AS,CT
skeleton,FMA:37609,CL:0001035$$16919,AS,CT
skeleton,ASCTB-TEMP:shaft-of-first-distal-phalanx-of-hand,CL:0001035$$16920,AS,CT
skeleton,ASCTB-TEMP:tuberosity-of-first-distal-phalanx-of-hand,CL:0001035$$16921,AS,CT
skeleton,UBERON:0004311,CL:0001035$$16922,AS,CT
skeleton,UBERON:0004311,FMA:37505,AS,AS
skeleton,UBERON:0004311,ASCTB-TEMP:head-of-second-distal-phalanx-of-hand,AS,AS
skeleton,UBERON:0004311,FMA:37563,AS,AS
skeleton,UBERON:0004311,ASCTB-TEMP:tuberosity-of-second-distal-phalanx-of-hand,AS,AS
skeleton,FMA:37505,CL:0001035$$16923,AS,CT
skeleton,ASCTB-TEMP:head-of-second-distal-phalanx-of-hand,CL:0001035$$16924,AS,CT
skeleton,FMA:37563,CL:0001035$$16925,AS,CT
skeleton,ASCTB-TEMP:tuberosity-of-second-distal-phalanx-of-hand,CL:0001035$$16926,AS,CT
skeleton,UBERON:0004312,CL:0001035$$16927,AS,CT
skeleton,UBERON:0004312,FMA:37517,AS,AS
skeleton,UBERON:0004312,FMA:37633,AS,AS
skeleton,UBERON:0004312,FMA:37575,AS,AS
skeleton,UBERON:0004312,ASCTB-TEMP:tuberosity-of-third-distal-phalanx-of-hand,AS,AS
skeleton,FMA:37517,CL:0001035$$16928,AS,CT
skeleton,FMA:37633,CL:0001035$$16929,AS,CT
skeleton,FMA:37575,CL:0001035$$16930,AS,CT
skeleton,ASCTB-TEMP:tuberosity-of-third-distal-phalanx-of-hand,CL:0001035$$16931,AS,CT
skeleton,UBERON:0004313,CL:0001035$$16932,AS,CT
skeleton,UBERON:0004313,FMA:37529,AS,AS
skeleton,UBERON:0004313,FMA:37645,AS,AS
skeleton,UBERON:0004313,FMA:37587,AS,AS
skeleton,UBERON:0004313,ASCTB-TEMP:tuberosity-of-fourth-distal-phalanx-of-hand,AS,AS
skeleton,FMA:37529,CL:0001035$$16933,AS,CT
skeleton,FMA:37645,CL:0001035$$16934,AS,CT
skeleton,FMA:37587,CL:0001035$$16935,AS,CT
skeleton,ASCTB-TEMP:tuberosity-of-fourth-distal-phalanx-of-hand,CL:0001035$$16936,AS,CT
skeleton,UBERON:0004314,CL:0001035$$16937,AS,CT
skeleton,UBERON:0004314,FMA:37541,AS,AS
skeleton,UBERON:0004314,FMA:37657,AS,AS
skeleton,UBERON:0004314,FMA:37599,AS,AS
skeleton,UBERON:0004314,ASCTB-TEMP:tuberosity-of-fifth-distal-phalanx-of-hand,AS,AS
skeleton,FMA:37541,CL:0001035$$16938,AS,CT
skeleton,FMA:37657,CL:0001035$$16939,AS,CT
skeleton,FMA:37599,CL:0001035$$16940,AS,CT
skeleton,ASCTB-TEMP:tuberosity-of-fifth-distal-phalanx-of-hand,CL:0001035$$16941,AS,CT
skeleton,UBERON:0001428,CL:0001035$$16942,AS,CT
skeleton,UBERON:0003645,CL:0001035$$16943,AS,CT
skeleton,UBERON:0003645,FMA:42788,AS,AS
skeleton,UBERON:0003645,FMA:42803,AS,AS
skeleton,UBERON:0003645,FMA:42869,AS,AS
skeleton,FMA:42788,CL:0001035$$16944,AS,CT
skeleton,FMA:42803,CL:0001035$$16945,AS,CT
skeleton,FMA:42869,CL:0001035$$16946,AS,CT
skeleton,UBERON:0003646,CL:0001035$$16947,AS,CT
skeleton,UBERON:0003646,FMA:42791,AS,AS
skeleton,UBERON:0003646,FMA:42806,AS,AS
skeleton,UBERON:0003646,FMA:42872,AS,AS
skeleton,FMA:42791,CL:0001035$$16948,AS,CT
skeleton,FMA:42806,CL:0001035$$16949,AS,CT
skeleton,FMA:42872,CL:0001035$$16950,AS,CT
skeleton,UBERON:0003647,CL:0001035$$16951,AS,CT
skeleton,UBERON:0003647,FMA:42794,AS,AS
skeleton,UBERON:0003647,FMA:42809,AS,AS
skeleton,UBERON:0003647,FMA:42875,AS,AS
skeleton,FMA:42794,CL:0001035$$16952,AS,CT
skeleton,FMA:42809,CL:0001035$$16953,AS,CT
skeleton,FMA:42875,CL:0001035$$16954,AS,CT
skeleton,UBERON:0003648,CL:0001035$$16955,AS,CT
skeleton,UBERON:0003648,FMA:42797,AS,AS
skeleton,UBERON:0003648,FMA:42812,AS,AS
skeleton,UBERON:0003648,FMA:42878,AS,AS
skeleton,FMA:42797,CL:0001035$$16956,AS,CT
skeleton,FMA:42812,CL:0001035$$16957,AS,CT
skeleton,FMA:42878,CL:0001035$$16958,AS,CT
skeleton,UBERON:0003649,CL:0001035$$16959,AS,CT
skeleton,UBERON:0003649,FMA:42800,AS,AS
skeleton,UBERON:0003649,FMA:42815,AS,AS
skeleton,UBERON:0003649,FMA:42881,AS,AS
skeleton,FMA:42800,CL:0001035$$16960,AS,CT
skeleton,FMA:42815,CL:0001035$$16961,AS,CT
skeleton,FMA:42881,CL:0001035$$16962,AS,CT
skeleton,UBERON:0004320,CL:0001035$$16963,AS,CT
skeleton,UBERON:0004320,FMA:37502,AS,AS
skeleton,UBERON:0004320,ASCTB-TEMP:head-of-second-middle-phalanx-of-hand,AS,AS
skeleton,UBERON:0004320,FMA:37560,AS,AS
skeleton,FMA:37502,CL:0001035$$16964,AS,CT
skeleton,ASCTB-TEMP:head-of-second-middle-phalanx-of-hand,CL:0001035$$16965,AS,CT
skeleton,FMA:37560,CL:0001035$$16966,AS,CT
skeleton,UBERON:0004321,CL:0001035$$16967,AS,CT
skeleton,UBERON:0004321,FMA:37514,AS,AS
skeleton,UBERON:0004321,ASCTB-TEMP:head-of-third-middle-phalanx-of-hand,AS,AS
skeleton,UBERON:0004321,FMA:37572,AS,AS
skeleton,FMA:37514,CL:0001035$$16968,AS,CT
skeleton,ASCTB-TEMP:head-of-third-middle-phalanx-of-hand,CL:0001035$$16969,AS,CT
skeleton,FMA:37572,CL:0001035$$16970,AS,CT
skeleton,UBERON:0004322,CL:0001035$$16971,AS,CT
skeleton,UBERON:0004322,FMA:37526,AS,AS
skeleton,UBERON:0004322,FMA:37642,AS,AS
skeleton,UBERON:0004322,FMA:37584,AS,AS
skeleton,FMA:37526,CL:0001035$$16972,AS,CT
skeleton,FMA:37642,CL:0001035$$16973,AS,CT
skeleton,FMA:37584,CL:0001035$$16974,AS,CT
skeleton,UBERON:0004323,CL:0001035$$16975,AS,CT
skeleton,UBERON:0004323,FMA:37538,AS,AS
skeleton,UBERON:0004323,FMA:37654,AS,AS
skeleton,UBERON:0004323,FMA:37596,AS,AS
skeleton,FMA:37538,CL:0001035$$16976,AS,CT
skeleton,FMA:37654,CL:0001035$$16977,AS,CT
skeleton,FMA:37596,CL:0001035$$16978,AS,CT
skeleton,UBERON:0001429,CL:0001035$$16979,AS,CT
skeleton,UBERON:0004338,CL:0001035$$16980,AS,CT
skeleton,UBERON:0004338,ASCTB-TEMP:base-of-first-proximal-phalanx-of-hand,AS,AS
skeleton,UBERON:0004338,FMA:37606,AS,AS
skeleton,UBERON:0004338,ASCTB-TEMP:shaft-of-first-proximal-phalanx-of-hand,AS,AS
skeleton,ASCTB-TEMP:base-of-first-proximal-phalanx-of-hand,CL:0001035$$16981,AS,CT
skeleton,FMA:37606,CL:0001035$$16982,AS,CT
skeleton,ASCTB-TEMP:shaft-of-first-proximal-phalanx-of-hand,CL:0001035$$16983,AS,CT
skeleton,UBERON:0004328,CL:0001035$$16984,AS,CT
skeleton,UBERON:0004328,FMA:37499,AS,AS
skeleton,UBERON:0004328,FMA:37615,AS,AS
skeleton,UBERON:0004328,FMA:37557,AS,AS
skeleton,FMA:37499,CL:0001035$$16985,AS,CT
skeleton,FMA:37615,CL:0001035$$16986,AS,CT
skeleton,FMA:37557,CL:0001035$$16987,AS,CT
skeleton,UBERON:0004329,CL:0001035$$16988,AS,CT
skeleton,UBERON:0004329,FMA:37511,AS,AS
skeleton,UBERON:0004329,FMA:37627,AS,AS
skeleton,UBERON:0004329,FMA:37569,AS,AS
skeleton,FMA:37511,CL:0001035$$16989,AS,CT
skeleton,FMA:37627,CL:0001035$$16990,AS,CT
skeleton,FMA:37569,CL:0001035$$16991,AS,CT
skeleton,UBERON:0004330,CL:0001035$$16992,AS,CT
skeleton,UBERON:0004330,FMA:37523,AS,AS
skeleton,UBERON:0004330,FMA:37639,AS,AS
skeleton,UBERON:0004330,FMA:37581,AS,AS
skeleton,FMA:37523,CL:0001035$$16993,AS,CT
skeleton,FMA:37639,CL:0001035$$16994,AS,CT
skeleton,FMA:37581,CL:0001035$$16995,AS,CT
skeleton,UBERON:0004331,CL:0001035$$16996,AS,CT
skeleton,UBERON:0004331,FMA:37535,AS,AS
skeleton,UBERON:0004331,FMA:37651,AS,AS
skeleton,UBERON:0004331,FMA:37593,AS,AS
skeleton,FMA:37535,CL:0001035$$16997,AS,CT
skeleton,FMA:37651,CL:0001035$$16998,AS,CT
skeleton,FMA:37593,CL:0001035$$16999,AS,CT
skeleton,UBERON:0001427,CL:0001035$$17000,AS,CT
skeleton,UBERON:0001427,ASCTB-TEMP:scaphoid-tubercle-of-scaphoid,AS,AS
skeleton,ASCTB-TEMP:scaphoid-tubercle-of-scaphoid,CL:0001035$$17001,AS,CT
skeleton,UBERON:0002445,CL:0001035$$17002,AS,CT
skeleton,UBERON:0007829,CL:0001035$$17003,AS,CT
skeleton,UBERON:0007829,UBERON:0001105,AS,AS
skeleton,UBERON:0007829,UBERON:0006849,AS,AS
skeleton,UBERON:0001105,CL:0001035$$17004,AS,CT
skeleton,UBERON:0001105,FMA:23300,AS,AS
skeleton,UBERON:0001105,FMA:23340,AS,AS
skeleton,UBERON:0001105,FMA:23322,AS,AS
skeleton,UBERON:0001105,FMA:23294,AS,AS
skeleton,UBERON:0001105,UBERON:0006805,AS,AS
skeleton,UBERON:0001105,FMA:23334,AS,AS
skeleton,UBERON:0001105,FMA:23343,AS,AS
skeleton,UBERON:0001105,FMA:23325,AS,AS
skeleton,FMA:23300,CL:0001035$$17005,AS,CT
skeleton,FMA:23340,CL:0001035$$17006,AS,CT
skeleton,FMA:23322,CL:0001035$$17007,AS,CT
skeleton,FMA:23294,CL:0001035$$17008,AS,CT
skeleton,UBERON:0006805,CL:0001035$$17009,AS,CT
skeleton,FMA:23334,CL:0001035$$17010,AS,CT
skeleton,FMA:23343,CL:0001035$$17011,AS,CT
skeleton,FMA:23325,CL:0001035$$17012,AS,CT
skeleton,UBERON:0006849,CL:0001035$$17013,AS,CT
skeleton,UBERON:0006849,ASCTB-TEMP:acromial-process-of-scapula,AS,AS
skeleton,UBERON:0006849,FMA:23303,AS,AS
skeleton,UBERON:0006849,UBERON:0006633,AS,AS
skeleton,UBERON:0006849,ASCTB-TEMP:glenoid-fossa-of-scapula,AS,AS
skeleton,UBERON:0006849,UBERON:0007175,AS,AS
skeleton,UBERON:0006849,ASCTB-TEMP:infraglenoid-tubercle-of-scapula,AS,AS
skeleton,UBERON:0006849,ASCTB-TEMP:infraspinous-fossa-of-scapula,AS,AS
skeleton,UBERON:0006849,UBERON:0007173,AS,AS
skeleton,UBERON:0006849,UBERON:0007174,AS,AS
skeleton,UBERON:0006849,ASCTB-TEMP:scapular-neck-of-scapula,AS,AS
skeleton,UBERON:0006849,ASCTB-TEMP:scapular-notch-of-scapula,AS,AS
skeleton,UBERON:0006849,ASCTB-TEMP:scapular-spine-of-scapula,AS,AS
skeleton,UBERON:0006849,ASCTB-TEMP:subscapular-fossa-of-scapula,AS,AS
skeleton,UBERON:0006849,UBERON:0007176,AS,AS
skeleton,UBERON:0006849,FMA:296241,AS,AS
skeleton,UBERON:0006849,ASCTB-TEMP:supraglenoid-tubercle-of-scapula,AS,AS
skeleton,UBERON:0006849,ASCTB-TEMP:supraspinous-fossa-of-scapula,AS,AS
skeleton,ASCTB-TEMP:acromial-process-of-scapula,CL:0001035$$17014,AS,CT
skeleton,FMA:23303,CL:0001035$$17015,AS,CT
skeleton,UBERON:0006633,CL:0001035$$17016,AS,CT
skeleton,ASCTB-TEMP:glenoid-fossa-of-scapula,CL:0001035$$17017,AS,CT
skeleton,UBERON:0007175,CL:0001035$$17018,AS,CT
skeleton,ASCTB-TEMP:infraglenoid-tubercle-of-scapula,CL:0001035$$17019,AS,CT
skeleton,ASCTB-TEMP:infraspinous-fossa-of-scapula,CL:0001035$$17020,AS,CT
skeleton,UBERON:0007173,CL:0001035$$17021,AS,CT
skeleton,UBERON:0007174,CL:0001035$$17022,AS,CT
skeleton,ASCTB-TEMP:scapular-neck-of-scapula,CL:0001035$$17023,AS,CT
skeleton,ASCTB-TEMP:scapular-notch-of-scapula,CL:0001035$$17024,AS,CT
skeleton,ASCTB-TEMP:scapular-spine-of-scapula,CL:0001035$$17025,AS,CT
skeleton,ASCTB-TEMP:subscapular-fossa-of-scapula,CL:0001035$$17026,AS,CT
skeleton,UBERON:0007176,CL:0001035$$17027,AS,CT
skeleton,FMA:296241,CL:0001035$$17028,AS,CT
skeleton,ASCTB-TEMP:supraglenoid-tubercle-of-scapula,CL:0001035$$17029,AS,CT
skeleton,ASCTB-TEMP:supraspinous-fossa-of-scapula,CL:0001035$$17030,AS,CT
skeleton,UBERON:0005893,CL:0001035$$17031,AS,CT
skeleton,UBERON:0005893,UBERON:0005899,AS,AS
skeleton,UBERON:0005893,ASCTB-TEMP:free-part-of-leg-bone,AS,AS
skeleton,UBERON:0005893,UBERON:0007830,AS,AS
skeleton,UBERON:0005899,CL:0001035$$17032,AS,CT
skeleton,UBERON:0005899,UBERON:0001450,AS,AS
